,business_id,name,city,stars_y,0,1,2,3,4,5
12,-V-fpvR47iZJ5jq8Eit7ng,Murray Hill Market,Cleveland,4.5,0.10407818285210817,0.04633602377003754,0.14176143571590222,0.01700272872993882,0.30514458704099695,0.38567704189101637
13,-_DxZ8gKU50sfuZEu4ypKg,Saigon Restaurant and Bar,Cleveland,4.0,0.06551257493554533,0.006248770827938271,0.16934736077532628,0.005963473113274833,0.2873037199343399,0.4656241004135751
14,-bsOmx7bbzaYhnT4fq1Pjg,Fragapane Bakeries,North Olmsted,4.5,0.050384001764941434,0.13371498949493912,0.1620833889831508,0.024484520448985195,0.3269444169994767,0.3023886823085068
15,-dFfucHmOtgDmDneps-mgA,Mallorca,Cleveland,3.5,0.0952173833737761,0.010368144141730724,0.2417561453452406,0.004881764583670513,0.1851328740884783,0.4626436884671037
16,-fn65iT4z-nh1Ybfyajxng,La Terraza Bar & Grill,Kent,3.5,0.11722732618046752,0.007129923513063383,0.31721198586643023,0.005399469133529041,0.36142454524505374,0.191606750061456
17,-kTHAUKuzh7cFZjVAW55Ug,Chipotle Mexican Grill,Cleveland,2.5,0.16009328495914513,0.0016069043490327154,0.15989297390848864,0.004359250428395187,0.3520109086542112,0.32203667770072714
18,-lJtyCOTVInWusU9YF120A,Joey's Bistro Bar,Cleveland Heights,3.5,0.14223469905801944,0.14397272434076866,0.15503843684504273,0.004526592891300103,0.1371468496403282,0.417080697224541
19,-mcuv5UOSmbzi-aQNsUI9A,Jimmy's Backyard BBQ,Cuyahoga Falls,3.5,0.05445858213266734,0.019539644027510697,0.24049720700450206,0.07791532999414397,0.2004634545611288,0.4071257822800472
20,-o0NsIlI4n-qaGThHzJ0Dw,Old Carolina Barbecue,Stow,3.5,0.041173150349459245,0.009774921119867908,0.20026798606287496,0.0775398218878653,0.17430700114549708,0.49693711943443536
21,-vDDh94UcgxSNjMzi4UDBA,Falafel Xpress,Lakewood,4.5,0.035029627308091914,0.014188506005505653,0.1186225328206158,0.04510373850791876,0.3687466065288642,0.41830898882900375
22,-z_DR7omzpcR__l7MbDu0A,Paradise Biryani Pointe,Mayfield,4.0,0.022337874844290815,0.011933593506847183,0.14555358305361665,0.005190895829246952,0.4359205921538371,0.3790634606121614
23,02AVQHu7QOpfa0Mz--DQQg,Dave's Cosmic Subs,Chagrin Falls,4.0,0.07408672608295325,0.08556045136025534,0.146560821454505,0.04717793552294245,0.30120543467254557,0.34540863090679835
24,02E9r4BQzVrA76Bf7G-KMw,Edison's Pizza Kitchen,Cleveland,4.0,0.0908125841519986,0.6995998575836132,0.04442282307066892,0.013227279006821541,0.08980726701725712,0.06213018916964059
25,03W4GFc3Ll01kxI7BPxRww,Denny's,Independence,3.0,0.09617232320198976,0.011521888580780739,0.19481353006789145,0.01300339103180323,0.3735888451846054,0.31090002193292937
26,06LmLcjFUb6b1HmhNllJZg,Lemongrass Grill,Munroe Falls,4.5,0.04815485781856288,0.003129221485786104,0.20047868977806177,0.0016653569844204195,0.28227976667989085,0.46429210725327785
27,06X34OSshQJPDiyUDHtS0A,Dave's Cosmic Subs,Mentor,4.0,0.06519950620041892,0.058920725263519096,0.16987516497707264,0.05292824952330791,0.4051159583369903,0.24796039569869108
28,0BO3-F1y7nyTEmqb_ZivzA,Shore Restaurant,Lakewood,4.0,0.06195900799393409,0.013459202589836362,0.3083440403921021,0.03014139101800596,0.42361843698515117,0.16247792102097036
29,0FXAHiDs1Fkr3V_kK8b1SA,Cleats Club Seat Grille Old Brooklyn,Cleveland,3.0,0.3110593247831366,0.026704484870564066,0.2633052557331962,0.025091808170065715,0.16534010646010333,0.2084990199829341
30,0G-WFdOu3_KW3mBZJQq5Cg,Phuel Cafe,Cleveland,4.0,0.043484569036919926,0.010019831478420893,0.18767120299207696,0.037717073016578055,0.3748100228194435,0.3462973006565608
31,0IYsvn19i1xY9kw-TrD2sw,Quaker Steak & Lube,Lakewood,2.5,0.2444868911779962,0.05321534463678835,0.2102019400476121,0.1305554203507748,0.16633141305103533,0.19520899073579326
32,0LAjD6m5LjiSbiajp2SR4Q,Leader Bar And Grill,Cleveland,4.5,0.38558486896134087,0.011291194695131956,0.22098860502934287,0.16130355895645,0.1661420667717896,0.054689705585944666
33,0NDbUCHi9YsRwgG3iZO8Kg,Cafe Tandoor,Aurora,3.5,0.08285802650470701,0.014270798062155206,0.13828364798749437,0.0015294879900585574,0.285151860291668,0.4779061791639169
34,0P9PCKJBC3TY9Ifcw4Y7Mw,Winking Lizard,Mentor,2.5,0.42090016883906206,0.12128307416146895,0.12157236712070787,0.13178916391573978,0.047561372657514284,0.15689385330550706
35,0VJ8tBxOpD2OxuioVjaAxA,Stella Mia Ristorante,Westlake,4.0,0.07396911255019552,0.030067551911208436,0.25116899163132744,0.0049107945604725065,0.2144498937283235,0.42543365561847246
36,0ZN2MfHyjNIkCx7qJvVhDg,SB Eightyone,Westlake,3.0,0.21668439299632555,0.0324465823858625,0.16282154667420523,0.03210226869800981,0.08986515488902343,0.46608005435657346
37,0ZPuFZMMYfRa3FRfjddCDA,The Spread Buffet,Cleveland,2.5,0.11006534692285969,0.09545650955279746,0.15868448109009595,0.004939303116105932,0.19526379960758405,0.4355905597105568
38,0ZZIqTdEb7yUa13QZLKuGQ,21 Lounge & Kitchen,Cleveland,4.0,0.16790761520993888,0.007671846249291784,0.1698840653430471,0.26516015234777757,0.16763367955130523,0.22174264129863946
39,0gbi6kYiAOnFwfZ_2_dXSA,Hyde Park Prime Steakhouse,Beachwood,4.0,0.167022681414844,0.010091930597979235,0.26525251881201584,0.011547766713341796,0.12460935107106391,0.42147575139075505
40,0i95sgY7pzYW9k88SOVJ8A,Cork & Cleaver Social Kitchen,Broadview Heights,4.0,0.11978520797470489,0.011383460803872703,0.18189969209109916,0.031346255053037335,0.1675286567639238,0.488056727313362
41,0jHZk9RrKh0uRhTRW1XIqQ,MoMo's Kebab,Cleveland Heights,4.5,0.029373951383907356,0.01043155108164067,0.16681071129364924,0.005084543878389006,0.2223571468433171,0.5659420955190965
42,0k9yGNjHyXaniwK5pfe1iA,Mulligan's Pub and Grille,Highland Heights,3.5,0.3501383310617443,0.048788137070323236,0.16002868571542225,0.14354757223878145,0.19234766804503448,0.10514960586869426
43,0mS42KOASlBugoM-SAc7gQ,Tacos Mexicanos,Macedonia,4.5,0.05890559617910085,0.005464802169102206,0.33400520257102057,0.007975854848912065,0.3323154901399636,0.2613330540919006
44,0nquGuiW0SONs3R89gSi1Q,Dickey's Barbecue Pit,Mentor,3.5,0.03429309806138927,0.011139328373343619,0.132622547646268,0.05445522604567079,0.21972849535667938,0.547761304516649
45,0qsarzXaZau8REdE0rToxA,Angelo's Pizza,Lakewood,4.0,0.04908593089003472,0.6506950596681693,0.07524653192013232,0.010706658012280159,0.11982705033120095,0.09443876917818245
46,0rN_o7_IfshAHQwzMUK8nA,Chipotle Mexican Grill,Solon,1.5,0.05739837864013126,0.009914334609522313,0.1633053189769779,0.009720028967070091,0.3764381403494074,0.38322379845689103
47,0uwQIGlKICIYuRtayVnh7g,Piada Italian Street Food,South Euclid,3.5,0.05694450800087854,0.0812109912717488,0.12976666724008726,0.0033763243187466116,0.26290964933443167,0.4657918598341071
48,0youcKV6-eE3F2MQj1l6Fw,100th Bomb Group,Cleveland,3.0,0.16550372787354392,0.00559089921345892,0.29913891782870344,0.01805610452435141,0.14712382615163944,0.36458652440830275
49,10Jk5ilimXrfAq8JJ1gISg,Saigon Grille,Cleveland,3.5,0.0303093588906797,0.004024811358196937,0.10393550833441616,0.011265101651447158,0.35758492198853137,0.4928802977767287
50,112pGcb0ZB666d_IwFt4jA,Chutney Rolls,Cleveland,4.0,0.0657769782352867,0.005198192955477356,0.14816558255706974,0.005622615887619534,0.27022875466852486,0.5050078756960219
51,14AWgEFR1bFK8rEhJwIvFA,Steak 'n Shake,Brooklyn,2.0,0.03357599084285002,0.008271386255575039,0.21436286865350268,0.4332491942297163,0.05610339997302064,0.25443716004533523
52,15gg-_KO3rq1fmrfMRaXZQ,Dolphin Family Restaurant,Northfield,4.0,0.04110745113283583,0.00678629065129825,0.23835415754758138,0.040043978492707556,0.3603037959821036,0.3134043261934734
53,1D7U-KEvoQDqWJNiYTNbZg,Rise and Dine Cafe,Chesterland,4.0,0.07165161591724982,0.010466664676990924,0.26829705273118665,0.07353976889498914,0.3405326057044047,0.2355122920751788
54,1FGe55e-ZPkumoBK7cyjnA,El Rancho Mexican Restaurant,Cuyahoga Falls,4.0,0.05229354613407312,0.01190946210073811,0.3228102990786893,0.005822220680698556,0.3544125097672834,0.25275196223851754
55,1ForN8iXqYZ_dZZcOkvVeA,P.J.'s Luncheonette,Cleveland,3.5,0.061587744340098734,0.013639976929639317,0.21836535546517746,0.03648584939476107,0.47371907698822935,0.19620199688209392
56,1JUSswQgG0bBA0nFtVu1Cw,Dervish Mediterranean & Turkish Grill,Avon,4.5,0.045913205629292596,0.015684377836271118,0.24600014378236756,0.010693612981173892,0.17296597110286335,0.5087426886680315
57,1KRnx1P4gYlkpmezGTERaA,Touch Supper Club,Cleveland,3.5,0.3127717809938248,0.040775435683125895,0.15793914818455548,0.03119988168008336,0.19090771690705377,0.26640603655135653
58,1Mf0UInsuxMNfJjzy0rTBQ,Denny's,Cleveland,1.0,0.1377917506244064,0.0,0.0953710148590345,0.0,0.6160858600676573,0.15075137444890185
59,1NNBpiQ3rUT-7T8ch45SVA,The Cheesecake Factory,Westlake,3.0,0.13381771755137978,0.015909246896491945,0.16318494569469633,0.03853419471289137,0.1585522207533029,0.49000167439123765
60,1P4VWKDPCNAyw_OSI56XWQ,Skyline Chili,Lyndhurst,4.0,0.054508449043764735,0.0300732011986221,0.1748887708574199,0.11474286617767483,0.2763102021193756,0.34947651060314283
61,1Pv6zuTjtDynP8T1zJhGTg,Suds Maguire's Bar and Grill,Berea,4.0,0.2628480519751763,0.12021439873067223,0.20038709015074926,0.18980111304413377,0.08832333314033516,0.13842601295893317
62,1RROh1rSDB4ASIZ-kwxT2w,Bravo! Cucina Italiana,Woodmere,3.0,0.11822361816610644,0.09655127687432699,0.1873521475511449,0.004491824691835556,0.13516454651986243,0.4582165861967238
63,1RgX-EAQrGoPMvy9ntEXsw,Mr G's Pizzeria & Wings,Fairlawn,3.5,0.03120092083610392,0.589720810539304,0.11780942633425426,0.007108504999964836,0.14014403541099182,0.11401630187938112
64,1YGQsn4AHPbcVsRmHqbeqQ,B Spot - Horseshoe Casino,Cleveland,2.5,0.0644539164344891,0.006559078188472483,0.005914902229603,0.7886968352275293,0.02340799979738287,0.11096726812252322
65,1bCitUM1BpqnaekkqJsVdQ,Buffalo Wild Wings,Medina,2.0,0.23514138021563408,0.018005713354508127,0.41389038637846065,0.023829226687054644,0.16656697342092602,0.14256631994341648
66,1d-bskPWu2zKZSEa2-4kfA,The Hot Dog Diner,Parma,4.0,0.08215655805691939,0.015359066830002597,0.1559926973071456,0.4036591638878805,0.14558330373849332,0.19724921017955857
67,1gQrMs-I8oKg2p-iRxznzQ,Soho Chicken + Whiskey,Cleveland,4.5,0.10895188797472752,0.008543951298583631,0.19344253700615857,0.02114544720158151,0.16255582183937245,0.5053603546795763
68,1m64tGebPkXNWuv2bXCTeQ,The Morehouse Willoughby,Willoughby,3.5,0.21222782981604976,0.012541366975484056,0.18797588024102105,0.08021363159854382,0.12637799626850363,0.3806632951003977
69,1u4EvujoBP37oEL4SGLpgA,Civilization,Cleveland,4.0,0.1658970020722138,0.007951258309447675,0.2023339796120981,0.00847160116464853,0.384566761307749,0.23077939753384286
70,1v9TVINzMod7JfSQI7Aayw,Bombaychaat,Cleveland,4.0,0.07502249380099124,0.0059287939126964105,0.1121685891153357,0.0049148974211301235,0.38522946551045284,0.41673576023939357
71,1vEBp-YeAvqg1w19GzYg9w,Corky and Lenny's,Woodmere Village,3.5,0.06107811937863714,0.016359445757304667,0.15287592006565434,0.030434472926124872,0.3677373641161798,0.3715146777560992
72,1veVZUawy7IhIc5oDpRRQA,Slyman's Restaurant,Cleveland,4.5,0.03836703896608425,0.019009025509839978,0.06989518239896965,0.07679748949238822,0.42462883956805964,0.37130242406465835
73,1wAIVR71cLfupzNsk13Ryg,Brew at Juma,Shaker Heights,4.5,0.22649045100950874,0.009651235302913232,0.26114396023042846,0.001526666742562754,0.32557755269278615,0.17561013402180056
74,1zKjojtmAHuVOHhtGVxC2Q,Jukebox,Cleveland,4.5,0.46105219348664905,0.01785021794361363,0.17228944482380665,0.029391011273939165,0.1901674226317219,0.1292497098402696
75,2-9wu090DJutG_MPUgPWQw,Aladdin's Eatery,Lakewood,4.0,0.041421291365970586,0.051764961571808106,0.21563700198224414,0.01136435934677425,0.28130925447496535,0.39850313125823766
76,228mfqUuGbnCs1kiupJXZw,Map of Thailand,Cleveland,4.5,0.04452491578764969,0.0043929953128861755,0.14460051994841341,0.005358182689102734,0.31567329454192483,0.4854500917200232
77,24t7-XcaR6yJi_20CPoB2Q,Sweetie Fry,Cleveland Heights,4.0,0.043542603480777396,0.06370018872583053,0.09295350148954175,0.2590579075784977,0.17645404833669828,0.3642917503886543
78,26Uk74dNTGysPq2ceaj2OA,Pier W,Lakewood,4.0,0.2027117629492542,0.012137932387230857,0.22974032683829454,0.018206212129248577,0.19924853274160748,0.3379552329543644
79,277ETKOLg1XreTWL8hGlHw,Molto Bene Italian Eatery,Lakewood,4.5,0.07953210696269535,0.10169763294920223,0.18717787622029478,0.0,0.17630221102715052,0.455290172840657
80,28GeAA6PjuHmqgMmp1E2Uw,Trader Jack's Riverside Grille,Eastlake,4.0,0.1313517726921154,0.05739544347797027,0.24788104244095796,0.14501982643459832,0.1914015740759922,0.22695034087836577
81,2A1wvIFdKQZZe-vtTO7olQ,Eddie's Pizzeria Cerino,Seven Hills,4.0,0.08253692827287508,0.3273405984581976,0.21411171954646746,0.003590461860260109,0.13364077107619116,0.23877952078600856
82,2ALi7ZYvil-BAXFa3CMUyA,Shinto Japanese Steakhouse & Sushi Bar,Strongsville,3.5,0.11445882071216307,0.008027879378663384,0.2303161220943656,0.00482448171440227,0.4074550346000516,0.23491766150035406
83,2AS4HuJJHTBG6R8D9ldrdA,Seoul Garden Korean Restaurant,Cuyahoga Falls,4.0,0.05131728445847375,0.00963582671618965,0.1842802952589973,0.017457124454418802,0.3995185879829205,0.3377908811290001
84,2CmLLrNHS_IBxzFllXx83g,Memories,Richfield,3.5,0.18714056811870936,0.06879291569499561,0.223997651239261,0.06200902492166324,0.21126248063312356,0.24679735939224734
85,2F6dAex41iqsoxjSX4xAZA,Dragon Gate,Parma Heights,4.0,0.022948995629601503,0.010005218899539257,0.1963718589661891,0.0038488316631097486,0.3235338539434524,0.44329124089810784
86,2I7QtHJI-izdThjghMaT1g,Cafe Toscano,Aurora,4.5,0.10872128671355347,0.06151997243142628,0.18744920119637282,0.004238488478281337,0.2009729920613689,0.43709805911899724
87,2JeciNHrJE_tI-o2tUCu5w,Ty Fun Thai Bistro,Cleveland,4.0,0.07077410108626152,0.012122334982522557,0.2021008900349833,0.0029443017664420048,0.35568056106006585,0.3563778110697247
88,2JsLzYF8rUalwpm5LDEcog,Chowder House Cafe,Cuyahoga Falls,3.5,0.10736682154132351,0.024041406927690405,0.15528958720145455,0.05017018226215779,0.185511138154822,0.477620863912552
89,2L0I4w2_32aVJq-IzhZSig,Restore Cold Pressed,Cleveland,4.5,0.10175747064888659,0.014821316919076616,0.15896010130828553,0.006811532290508883,0.428489054942412,0.28916052389083025
90,2MnNaZcNG_2whC9NyL4qgA,Mulligans Pub and Grill,Avon,3.5,0.2835972283360665,0.02608151959945234,0.28389670574452086,0.09145452654526419,0.17108302851998394,0.14388699125471222
91,2S1s1gKstsgRtUTVxKO79w,Luna's Deli & Restaurant,Northfield,2.5,0.054637975850939144,0.002039772338058275,0.19232049435689988,0.03342391172817694,0.39200613389279687,0.325571711833129
92,2VEa7rpo68KG0_5pBj0dFA,Danny Boy's Pizza,Rocky River,4.0,0.04832278765436678,0.5070455388306718,0.09216502155014611,0.014708509813534986,0.14229003550984906,0.19546810664143116
93,2alo9GzeOsbg4jeKYFQmxQ,Santo's Pizza & Pasta,Cleveland,4.0,0.02664681307310323,0.3724140875844977,0.12876588695298974,0.007625305304150297,0.16904018207547453,0.2955077250097846
94,2jzM7PSeG8OwZ5EvocCpQA,Chipotle Mexican Grill,Mayfield Heights,2.0,0.07798218463957861,0.01822850488972643,0.30720588101315915,0.0,0.30123722791065033,0.29534620154688557
95,2lcK3d4K7FU6O8wXdWzOmA,Cabin Club,Westlake,4.0,0.1353055738187537,0.010482136752188391,0.27877102000264276,0.015818698487161827,0.1857502767479472,0.3738722941913061
96,2nn6Sx5EFpzFbsy5cJYHUg,Merwin's Wharf,Cleveland,3.5,0.23867456109248242,0.007715222284179813,0.2499176508888597,0.07196561721820807,0.18156004306167023,0.25016690545459985
97,2og7CivCoU54PKpvlvxOYw,Noce Gourmet Pizzeria,Chardon,4.0,0.06022287607255117,0.5818165014420805,0.10134961666644984,0.00880631929529823,0.1774882498125163,0.07031643671110394
98,2r9U0--QqAK0JjL8vxB7mA,West Park Station,Cleveland,3.5,0.3398802992405432,0.03622404129296533,0.2802925470576986,0.04761467671692146,0.16334404494687121,0.13264439074500026
99,2rYgDcy0LM1-kj9oCphCQw,Southern Cafe,Lakewood,4.5,0.027349590152177,0.008448267299432577,0.21046871712407988,0.026018577476782555,0.23693943002045506,0.4907754179270731
100,2tfMXjOotr1r168mVttUmQ,Local West,Cleveland,4.0,0.10004375455514236,0.027424246576224227,0.15701189067953258,0.30587842801445014,0.17438818438353906,0.2352534957911115
101,309bnXTHirKMU6wz1HwRjQ,Harry Buffalo,Lakewood,4.0,0.3570803588199203,0.02256259185811017,0.13504940753870537,0.13665138051428244,0.2208932400433576,0.1277630212256241
102,30fH0eHUXorWSR2-C4PuiA,Big Eu'es BBQ,Cuyahoga Falls,4.5,0.02561750186414489,0.033940973824401505,0.15382909692959512,0.09847827958711831,0.2992004145566798,0.38893373323806035
103,39nJBipHiWpGzRUTtDCzFA,Loco Leprechaun,Westlake,3.0,0.271957922051719,0.03588793535405786,0.18468338421289043,0.11489158643975689,0.1261299399174556,0.2664492320241203
104,3KzzG6dw5aN9eIo3cGHaSA,Steak 'n Shake,Willoughby,2.5,0.07012901420639138,0.004784819678857677,0.18468676555489508,0.3030820103676781,0.17160125227326495,0.26571613791891285
105,3LtH0YjJQGiIRSXI-SsKtQ,Watami Japanese Seafood Buffet & Grill,Parma,3.5,0.09085251469394649,0.009166256730188997,0.06796956956571158,0.001136190527606653,0.6084148783136987,0.22246059016884762
106,3N6cRLLJnrFU31G66WHlfQ,Miles Farmers Market,Solon,4.0,0.1928034324192532,0.04441064427005128,0.16014640710332315,0.043483869959302146,0.2813086088588593,0.27784703738921085
107,3NSeHqI4QrXx8Smw2j662w,Creekside Restaurant & Bar,Brecksville,3.5,0.17903393627865052,0.08557219145984098,0.2660153249870866,0.06050465204586163,0.1389284087499715,0.26994548647858885
108,3OCgpAos1gmS4rbWTIjmsQ,Liquid Planet,Cleveland,4.0,0.08119104057650364,0.05810665581797046,0.14357653431862766,0.011213953576109778,0.36556545494000886,0.3403463607707796
109,3Ru4sC1V9PB1ezIqvt9Isg,Hooley House Brooklyn,Brooklyn,3.0,0.2985973785213687,0.024290584662725663,0.15784437296724607,0.08188669378939686,0.1754058740414854,0.2619750960177773
110,3XJlYjQ4Sp4F6T-L-AKm8A,Panini's Bar and Grill,Stow,2.5,0.3052874438742561,0.1842738377405044,0.20858266076997456,0.09069247418780481,0.026001049377885003,0.18516253404957506
111,3a9VwysYDeUBBAS7xiJOJw,Burgers-N-Beer,Willoughby,3.0,0.12931502077554566,0.01640339610955516,0.06350488387126516,0.50000600272865,0.21213171676760414,0.07863897974737996
112,3dMAswAQk0ehFvuE8V8RDA,Istanbul Grill,Cleveland,4.0,0.10729481486553769,0.008671314646369655,0.2353804381907015,0.04421647804067863,0.123829309360367,0.4806076448963454
113,3drQZjrvh8EOJe5aSwYE5w,Pita Pit,Fairview Park,3.5,0.06226832521247834,0.02139728644000467,0.09575076013864132,0.018507178668037694,0.3515606727911895,0.45051577674964854
114,3r_y_cjRlobJNApmXDJoRg,Phnom Penh,Cleveland,3.5,0.04775389180486909,0.005685523346729674,0.15000231441254444,0.002868771918273525,0.29077966891727935,0.502909829600304
115,3ropqVM-UMYXun6WGbi1hA,Peties Family Restaurant,Willowick,4.0,0.06771098933973603,0.004565584942037673,0.21720095820762317,0.09467331580099948,0.34569217132917707,0.27015698038042657
116,3sEOltqZs1cjRA4Pqkm_AQ,Bar 145 - Avon,Avon,3.0,0.19481519146892362,0.005745301245363725,0.15957971178998878,0.3784538288950944,0.10200031536046159,0.15940565124016787
117,3trdX3B7ZwmO2SKpQ9UJrg,Flipside,Cleveland,3.5,0.10251919094152544,0.0037853734909998353,0.1241021880971001,0.5470078513386859,0.10738620328916629,0.11519919284252236
118,3z70db5MNhCBPpIaRCB5nQ,Munch,Solon,5.0,0.05588441117927019,0.0148520039851061,0.2434169644353563,0.025714364916259284,0.3139085964331272,0.3462236590508809
119,423AAbu0yBoDMOeVwnLzkQ,Camino,Cleveland,3.5,0.24800180726319213,0.03546544712376741,0.23619023629398145,0.022443169658778246,0.22680049836609625,0.2310988412941845
120,47me-6Zme7RYR0zEonfaHg,Texas de Brazil,Westlake,3.5,0.18409670975264036,0.012065326254082642,0.21539013432076243,0.0032365636467111677,0.16277442388681315,0.4224368421389902
121,4A1ariVt4NG98LzPjjRpkQ,Samurai Sushi and Steakhouse,Strongsville,3.5,0.09733895622648696,0.0063006167355099205,0.20183560472338052,0.0030680631588590698,0.4528250528918667,0.2386317062638968
122,4GkiahNmE3G3-RFn3xrAYg,Carnegie Kitchen & Dining,Cleveland,3.5,0.09083663430553979,0.004410513951120747,0.23044403512063097,0.06662809135480767,0.28134670369982795,0.32633402156807306
123,4IBXNxLsEcfUIx6LUM2Aqw,Danny Boy's- Chesterland,Chesterland,3.0,0.15925536943690496,0.3218036197959365,0.08661691202884741,0.04162479527238834,0.08156652374422779,0.30913277972169495
124,4IdcT63iE5fNrVzayZtKEw,Valentino's Pizza,Cleveland,4.0,0.03359247251333942,0.7402235516195953,0.07201257136285487,0.0066298510829636646,0.08621425398758342,0.06132729943366328
125,4M09MJwxRx8utAgEntFVrQ,Bar Louie,Lyndhurst,2.5,0.318066983294727,0.0030553573944056894,0.2443280640380859,0.12793145014873114,0.12672722823265473,0.1798909168913956
126,4S7vWgarCkYjSaN8vrTV9g,Tomato Grill,Hudson,3.0,0.08978981027560654,0.058247344222990584,0.2270089741328597,0.0038624714395929824,0.14892493192079803,0.47216646800815204
127,4V2KN03EJMzaoOmLOy5UhQ,Barley House,Cleveland,3.0,0.3885480960945599,0.024776596834533274,0.17711655529728676,0.02474794025539992,0.2486798039094261,0.13613100760879393
128,4lCTd6-EzOuKl4YbH9gnxw,The Detroiter,Lakewood,4.0,0.3507366079177289,0.01328707852068125,0.2931370041648147,0.09598987908914497,0.10923662805811976,0.13761280224951036
129,4noRilkKlHiWf_OrqNL3HQ,Rio Coffee Brewery,Avon Lake,4.0,0.11985365837403592,0.01804299314359683,0.22685954297238,0.021846984461555353,0.42736186480893223,0.18603495623949975
130,4qCYRklxSuTdN2z6dC2KeQ,5th Avenue Deli & Grill,Cleveland,4.0,0.027655413284668137,0.00747301432122773,0.2683870501427491,0.04601519802378274,0.35748347287970367,0.29298585134786853
131,4sYUOH1R2r4mCCJSjJ66ow,Academy Tavern,Cleveland,4.0,0.3016130520748592,0.007623774968711593,0.1590111050286788,0.2293405680305273,0.18949096803724644,0.11292053185997672
132,4t6z1AT8qBfwaBm13d1GMA,PJ McIntyres Irish Pub,Cleveland,4.0,0.3412600237714017,0.009531595579306593,0.22611924945711617,0.07284226580074082,0.17271181350719922,0.17753505188423557
133,4v_RbefzvGkixXXJkn-bzw,Szechwan Garden,Lakewood,4.0,0.05057433781826289,0.012242930313890557,0.10761433112030544,0.007764720173538776,0.3753649602792148,0.4464387202947876
134,4w3CXzYFboPjsjDHIXyVLg,Chipotle Mexican Grill,Macedonia,2.0,0.12346165879116983,0.0016036184685865639,0.14499474710036395,0.0,0.45995432631386357,0.26998564932601615
135,4xnVH2jTVwrsO88q_jHWWw,pizzaBOGO,Cleveland,4.0,0.04365292214812894,0.7292122889894197,0.03397131833940755,0.011601493791591212,0.10165355271684838,0.07990842401460418
136,507GRbrr770MTG0lOhlfYA,Ginger Sushi Burrito and Hibachi,Mentor,4.0,0.014542341163137906,0.01265336008637817,0.10284151591385117,0.006370194905249249,0.5559825774063715,0.307610010525012
137,54bBMIoZS2ZBFhvlZalPFQ,Cafe Piccolo,Avon,3.5,0.1025075481784552,0.07165627949189868,0.23387040313566745,0.005401814197344699,0.055689851879001794,0.5308741031176321
138,54kfE6vauORUVUifLagkXQ,Hyde Park Prime Steakhouse,Cleveland,4.0,0.16139999433269783,0.013862640144269326,0.2104769235665674,0.06259144080719856,0.1538075021216281,0.3978614990276388
139,54ne9NBqgiWQAx0-RrOaFQ,Sterle's Country House,Cleveland,3.5,0.19779381209093366,0.018331026646775706,0.17347036271088026,0.007986450762370305,0.24419367984163848,0.35822466794740154
